taxonID,vernacularName,language
16786,Tallul campylopus moss,Common name
16787,campylopus moss,Common name
16788,Schimper's campylopus moss,Common name
16790,kiaeria moss,Common name
16791,Starke's kiaeria moss,Common name
16792,Blytt's kiaeria moss,Common name
16793,arctoa moss,Common name
16794,arctoa moss,Common name
16795,oncophorus moss,Common name
16796,oncophorus moss,Common name
16797,oncophorus moss,Common name
16798,Wahlenberg's oncophorus moss,Common name
16799,dicranoweisia moss,Common name
16800,dicranoweisia moss,Common name
16801,dichodontium moss,Common name
16802,dichodontium moss,Common name
16803,cynodontium moss,Common name
16804,schist cynodontium moss,Common name
16805,cynodontium moss,Common name
16806,cynodontium moss,Common name
16807,rhabdoweisia moss,Common name
16808,crenulate rhabdoweisia moss,Common name
16809,rhabdoweisia moss,Common name
16810,dicranella moss,Common name
16812,dicranella moss,Common name
16813,dicranella moss,Common name
16814,Schreber's dicranella moss,Common name
16815,Schreber's dicranella moss,Common name
16816,robust Schreber's dicranella moss,Common name
16817,dicranella moss,Common name
16818,dicranella moss,Common name
16819,dicranella moss,Common name
16820,dicranella moss,Common name
16821,dicranella moss,Common name
16822,trematodon moss,Common name
16823,ambiguous trematodon moss,Common name
16824,trematodon moss,Common name
16825,bruchia moss,Common name
16826,bruchia moss,Common name
16827,bruchia moss,Common name
16829,Ravenel's bruchia moss,Common name
16830,Carolina bruchia moss,Common name
16831,shortleaf bruchia moss,Common name
16832,bruchia moss,Common name
16833,Hall's bruchia moss,Common name
16834,dicranodontium moss,Common name
16835,denuded dicranodontium moss,Common name
16836,dicranodontium moss,Common name
16837,brothera moss,Common name
16838,brothera moss,Common name
16839,paraleucobryum moss,Common name
16840,longleaf paraleucobryum moss,Common name
16845,leucobryum moss,Common name
16846,leucobryum moss,Common name
16847,leucobryum moss,Common name
16848,octoblepharum moss,Common name
16849,octoblepharum moss,Common name
16856,ditrichum moss,Common name
16857,ditrichum moss,Common name
16858,ditrichum moss,Common name
16859,ditrichum moss,Common name
16860,ambiguous ditrichum moss,Common name
16861,pale ditrichum moss,Common name
16862,ditrichum moss,Common name
16863,ceratodon moss,Common name
16864,ceratodon moss,Common name
16865,distichium moss,Common name
16867,distichium moss,Common name
16868,incline distichium moss,Common name
16869,saelania moss,Common name
16870,saelania moss,Common name
16871,trichodon moss,Common name
16873,trichodon moss,Common name
16874,pleuridium moss,Common name
16875,prairie pleuridium moss,Common name
16876,pleuridium moss,Common name
16877,Ravenel's pleuridium moss,Common name
16878,Sullivant's pleuridium moss,Common name
16883,bryoxiphium moss,Common name
16884,Norway bryoxiphium moss,Common name
16901,fissidens moss,Common name
16902,polypody fissidens moss,Common name
16903,osmund fissidens moss,Common name
16904,Clebsch's fissidens moss,Common name
16905,asplenium fissidens moss,Common name
16906,fissidens moss,Common name
16907,Bush's fissidens moss,Common name
16908,fissidens moss,Common name
16910,fissidens moss,Common name
16911,fissidens moss,Common name
16917,obtuseleaf fissidens moss,Common name
16918,obtuseleaf fissidens moss,Common name
16919,obtuseleaf fissidens moss,Common name
16920,Reese's fissidens moss,Common name
16921,Koch's fissidens moss,Common name
16923,bryoid fissidens moss,Common name
16924,neon fissidens moss,Common name
16925,fissidens moss,Common name
16926,fissidens moss,Common name
16927,Appalachian fissidens moss,Common name
16928,largeleaf fissidens moss,Common name
16929,fissidens moss,Common name
16932,small limestone moss,Common name
16933,small limestone moss,Common name
16934,northern small limestone moss,Common name
16935,Donn's small limestone moss,Common name
16936,small limestone moss,Common name
16937,small limestone moss,Common name
16938,small limestone moss,Common name
16939,shortleaf small limestone moss,Common name
16940,recurved small limestone moss,Common name
16941,diverseleaf small limestone moss,Common name
16942,blindia moss,Common name
16943,acute blindia moss,Common name
16944,brachydontium moss,Common name
16945,brachydontium moss,Common name
16948,ptychomitrium moss,Common name
16951,serrate ptychomitrium moss,Common name
16952,ptychomitrium moss,Common name
16953,Leiberg's ptychomitrium moss,Common name
16954,Drummond's ptychomitrium moss,Common name
16955,campylostelium moss,Common name
16956,campylostelium moss,Common name
16958,grimmia dry rock moss,Common name
16968,grimmia dry rock moss,Common name
16972,grimmia dry rock moss,Common name
16973,grimmia dry rock moss,Common name
16974,American dry rock moss,Common name
16976,grimmia dry rock moss,Common name
16977,onecolor dry rock moss,Common name
16978,Donn's dry rock moss,Common name
16979,grimmia dry rock moss,Common name
16980,grimmia dry rock moss,Common name
16981,grimmia dry rock moss,Common name
16983,pulvinate dry rock moss,Common name
16984,grimmia dry rock moss,Common name
16985,grimmia dry rock moss,Common name
16986,Olney's dry rock moss,Common name
16987,Hartman's dry rock moss,Common name
16990,rhacomitrium,Common name
17003,ophioglossoid ferns,English
17006,whisk fern,English
17007,flatfork fern,English
17008,whisk fern,English
17010,eligulate lycopods,English
17011,clubmosses,English
17012,club-moss family,English
17013,clubmoss,English
17017,alpine clubmoss,English
17018,stiff clubmoss,English
17024,common club moss,English
17025,groundcedar,English
17027,tree groundpine,English
17028,fan clubmoss,English
17029,Haberer's clubmoss,English
17030,Issler's clubmoss,English
17032,flat-branched tree-clubmoss,English
17035,savinleaf groundpine,English
17036,Sitka clubmoss,English
17037,deeproot clubmoss,English
17052,wawae`iole,English
17057,hairtip clubmoss,English
17060,pigmy clubmoss,English
17061,ligulate lycopods,English
17062,spikemosses,English
17064,spikemoss,English
17066,meadow spikemoss,English
17067,sand spikemoss,English
17068,sand spikemoss,English
17070,Riddell's spikemoss,English
17071,armored spikemoss,English
17072,bluish spikemoss,English
17073,bushy spikemoss,English
17074,Braun's spikemoss,English
17075,mesa spikemoss,English
17076,lesser spikemoss,English
17077,Douglas' spikemoss,English
17078,Eaton's spikemoss,English
17079,hidden spikemoss,English
17080,desert spikemoss,English
17081,Hansen's spikemoss,English
17082,Krauss' spikemoss,English
17083,flower of stone,English
17084,Mojave spikemoss,English
17085,gulf spikemoss,English
17086,bluntleaf spikemoss,English
17087,New Mexico selaginella,English
17088,Oregon spikemoss,English
17089,Peruvian spikemoss,English
17090,resurrection plant,English
17091,northern selaginella,English
17092,rockloving spikemoss,English
17093,northern spikemoss,English
17094,Siberian spikemoss,English
17095,twistedhair spikemoss,English
17096,blue spikemoss,English
17097,Underwood's spikemoss,English
17098,Utah spikemoss,English
17099,green spikemoss,English
17100,Wallace's spikemoss,English
17101,Watson's spikemoss,English
17102,Weatherby's spikemoss,English
17104,Wright's spikemoss,English
17105,dwarf spikemoss,English
17106,deflexed spikemoss,English
17107,Menzies' spikemoss,English
17108,Hawai'i spikemoss,English
17109,heartleaf spikemoss,English
17110,fan spikemoss,English
17111,Krug's spikemoss,English
17112,limpleaf spikemoss,English
17113,oval-leaf spikemoss,English
17114,plumed spikemoss,English
17115,handsome spikemoss,English
17117,delicate spikemoss,English
17118,quillworts,English
17119,quillworts,English
17120,quillwort,English
17121,Bolander's quillwort,English
17122,Butler's quillwort,English
17123,Eaton's quillwort,English
17124,isoète à spores épineuses,English
17127,Engelmann's quillwort,English
17128,Florida quillwort,English
17129,pitted quillwort,English
17130,Howell's quillwort,English
17131,lake quillwort,English
17132,rock quillwort,English
17133,Louisiana quillwort,English
17134,big-spore quillwort,English
17135,blackfoot quillwort,English
17136,blackspore quillwort,English
17137,Nuttall's quillwort,English
17138,Orcutt's quillwort,English
17139,Peidmont quillwort,English
17140,isoète riparien,English
17141,Merlin's grass,English
17142,isoète de Tuckerman,English
17143,Virginia quillwort,English
17147,horsetails,English
17148,horsetail,English
17149,prêle panachée,French
17150,river horsetail,English
17151,prêle faux-scirpe,French
17152,western horsetail,English
17153,marsh horsetail,English
17154,scouringrush horsetail,English
17156,smooth horsetail,English
17157,prêle littorale,French
17159,prêle des prés,French
17160,branched scouringrush,English
17161,prêle des bois,French
17162,giant horsetail,English
17164,giant horsetail,English
17169,adder's-tongue,English
17170,grapefern,English
17171,botryche découpé,French
17173,botryche de Virginie,French
17175,sparselobe grapefern,English
17176,northern moonwort,English
17178,botryche élancé,French
17179,lanceleaf grapefern,English
17180,narrow triangle moonwort,English
17181,common moonwort,English
17182,prostrate grapefern,English
17184,botryche à feuille de matricaire,French
17186,botryche de Mingan,French
17187,leathery grapefern,English
17188,bluntlobe grapefern,English
17189,Crater Lake grape fern,English
17190,botryche simple,French
17192,Alabama grapefern,English
17193,island grapefern,English
17194,adderstongue,English
17195,southern adderstongue,English
17196,bulbous adderstongue,English
17198,least adder's-tongue,English
17201,least adderstongue,English
17202,longstem adderstongue,English
17203,netted adderstongue,English
17204,tropical adderstongue,English
17205,Old World adderstongue,English
17206,Old World adderstongue,English
17207,Old World adderstongue,English
17208,dwarf staghorn,English
17209,hand fern,English
17212,potato fern,English
17213,Hawai'i potato fern,English
17216,royal ferns,English
17218,royal fern,English
17219,cinnamon fern,English
17220,interrupted fern,English
17221,Rugg's osmunda,English
17223,bracken ferns,English
17224,fougère des aigles,French
17226,licorice ferns,English
17228,polypody,English
17230,irregular polypody,English
17231,California polypody,English
17234,licorice fern,English
17235,western polypody,English
17239,leathery polypody,English
17241,anglevein fern,English
17242,rock polypody,English
17243,forkvein polypody,English
17244,clambering polypody,English
17248,dotted polypody,English
17250,maiden fern,English
17251,eastern marsh fern,English
17253,abrupt-tip maiden fern,English
17254,downy maiden fern,English
17256,roughhairy maiden fern,English
17257,Willdenow's maiden fern,English
17258,Kunth's maiden fern,English
17260,Sierra marsh fern,English
17261,New York fern,English
17262,ovate marsh fern,English
17263,gridscale maiden fern,English
17265,softhairy maiden fern,English
17266,showy maiden fern,English
17267,creeping maiden fern,English
17268,resinous maiden fern,English
17269,latticevein fern,English
17270,stiff maiden fern,English
17271,toothed latticevein fern,English
17272,thélyptère simulatrice,French
17273,freetip maiden fern,English
17275,broadleaf maiden fern,English
17277,Balbis' maiden fern,English
17279,heartleaf maiden fern,English
17280,glandular maiden fern,English
17281,deltoid maiden fern,English
17282,German's maiden fern,English
17283,stately maiden fern,English
17284,Guadeloupe maiden fern,English
17285,arrowhead maiden fern,English
17286,thicket maiden fern,English
17287,Link's maiden fern,English
17288,graygreen maiden fern,English
17289,oppositeleaf maiden fern,English
17290,graceful maiden fern,English
17291,Cuban maiden fern,English
17292,darkgreen maiden fern,English
17293,red maiden fern,English
17294,Caribbean maiden fern,English
17295,Boyd's maiden fern,English
17296,lacy maiden fern,English
17297,Forster's maiden fern,English
17298,globular maiden fern,English
17301,jeweled maiden fern,English
17302,parasitic maiden fern,English
17304,leatherfern,English
17305,golden leatherfern,English
17306,inland leatherfern,English
17307,maidenhair fern,English
17308,common maidenhair,English
17309,California maidenhair,English
17310,fragrant maidenhair,English
17311,maidenfern,English
17312,fan maidenhair,English
17313,Tracy's maidenhair,Common name
17314,fuzzy maidenhair,English
17315,polished maidenhair,English
17317,fragile maidenhair,English
17318,broadleaf maidenhair,English
17319,largeleaf maidenhair,English
17320,oblique maidenhair,English
17321,stalked maidenhair,English
17322,glossy maidenhair,English
17324,fourleaf maidenhair,English
17325,woolly maidenhair,English
17326,Wilson's maidenhair,English
17327,rough maidenhair,English
17328,delta maidenhair,English
17329,lacefern,English
17330,California lacefern,English
17331,tufted lacefern,English
17332,pod fern,English
17333,spleenworts,English
17334,cutleaf spleenwort,English
17335,black spleenwort,English
17336,eared spleenwort,English
17337,Biscayne spleenwort,English
17338,Bradley's spleenwort,English
17339,Clermont's spleenwort,English
17340,parsley spleenwort,English
17341,Curtiss' spleenwort,English
